1	0.9258	-0.8067	0.95	-0.1536	1.1528	1.0063	1.6614	1.5227	0.7463	0.6995	1.0849	1.2358	0.9612	1.2016	0.8005	0.7122	0.6751	1.1269	0.9633	-1.4049	1.2422	1.8449	1.3517	-0.4328	-0.6098	2.1175	-1.3706	1.2318	2.1044	-0.4177	-1.7184	0.9991	-1.0773	2.1284	1.7447	1.3774	-2.7247	1.3777	2.6319
1	0.9258	-0.911	0.5071	-0.3983	1.0757	1.0063	1.6614	1.5227	0.9184	0.6995	-0.8827	0.7218	1.5115	1.3112	0.8494	1.0069	-0.719	1.131	1.2873	-0.7531	1.4012	1.8054	1.2681	-0.5626	-0.6789	0.6962	-0.5176	0.4665	0.6537	-0.7897	-1.7184	0.7504	0.0152	0.545	1.0972	0.0124	-0.465	0.8651	1.9344
1	0.9258	-0.7929	0.95	-0.1194	0.9164	1.0063	1.6614	0.8928	0.6452	0.6995	-0.5827	0.3184	0.8951	1.1383	0.8494	1.1967	0.1407	1.1107	0.5667	0.2664	0.5795	1.8371	1.6456	-0.5373	-1.1572	1.0872	0.2694	-1.595	1.1087	-0.6959	-0.5123	0.5778	1.0186	1.4145	0.9293	1.5708	-2.7247	-0.0209	2.3519
1	0.9258	-1.0887	0.6586	-1.5151	1.1528	1.0063	-0.5968	1.4191	1.1687	0.6995	1.7326	0.5967	-0.6502	1.3101	0.7124	-0.1559	0.982	1.2168	1.1971	-2.1025	0.9315	-1.1808	0.3742	-0.0369	-1.4602	2.076	-1.3706	1.2318	1.9247	-0.9868	-0.2038	0.3993	-1.0773	1.7747	1.0118	0.3516	-0.9628	1.3676	-0.4977
1	0.9258	-0.7136	0.6637	-1.3433	1.1528	1.0063	-0.9541	1.3473	1.1687	0.6995	1.5261	0.3565	-1.5796	1.1292	0.8494	-0.0268	0.7498	0.8892	1.3408	0.3226	-0.9135	-0.0563	0.9655	-0.4685	-1.4602	0.4951	-1.3706	0.031	0.6545	-0.6513	-0.1853	-1.3766	-0.1032	-0.422	1.1516	0.6993	-2.396	-0.2845	-0.4977
1	0.9258	-0.9646	0.5809	-1.5944	1.1528	1.0063	-0.3817	1.5227	0.7696	0.6995	1.7326	0.7181	0.1564	1.3774	0.8494	0.7028	0.156	0.0688	1.4054	-2.1438	0.0193	-1.1808	1.2379	-0.5984	-1.4602	0.8426	-1.3706	0.777	0.7386	-1.2738	-0.8398	0.9994	-1.0773	0.5929	1.4943	-0.957	-0.9459	0.2826	-0.4977
1	0.9258	-0.8239	0.95	-1.442	0.9866	0.3171	-0.866	0.8484	1.0542	0.6995	1.2772	0.0947	1.1977	1.0497	-0.7538	0.9884	1.2768	1.2828	0.5359	-0.6171	0.2466	-1.1808	1.2842	-0.2374	-0.9067	-0.82	0.509	0.7087	-1.0482	-0.7141	0.1448	0.235	0.6433	1.1136	-0.2198	1.6608	0.0702	0.351	-0.4977
1	0.9258	-0.9091	0.8253	-0.9517	1.1307	1.0063	1.6614	1.452	1.1687	0.6995	0.5444	0.7108	0.4312	1.1886	0.8494	0.8314	1.216	1.2533	0.9644	-0.5827	0.8025	0.8369	1.6664	-1.1076	-1.4602	0.9498	0.3673	0.9384	0.8745	-1.2738	0.041	0.9683	-1.0773	1.02	0.3339	-0.4489	-0.5467	0.7188	0.464
1	0.9258	-1.0018	0.784	-1.4301	0.9823	1.0063	0.0386	1.446	0.8788	0.6995	-0.8827	0.9451	0.5711	1.0085	0.8494	0.9324	0.3163	1.158	1.3225	-2.3559	0.0338	-1.1808	1.446	-0.6207	-0.076	1.2648	-1.0182	-0.2553	1.307	-1.2427	-0.887	0.898	-1.0773	1.5544	1.8462	0.6428	-0.6837	-0.0601	-0.4977
1	0.9258	-1.1988	0.95	-1.5944	1.0843	1.0063	-0.252	0.4733	1.1687	0.6995	1.7326	-0.4345	0.574	1.135	-0.2682	1.2027	0.5271	1.2198	1.3796	0.5571	1.4622	-0.0263	1.1932	-0.4375	-0.2535	0.9701	-1.3706	0.2684	1.008	-1.2738	-0.7954	0.0155	-1.0773	1.9735	-0.551	1.5664	0.5154	0.2406	-0.4977
1	0.9258	-1.0437	0.7116	0.3131	0.8904	1.0063	1.6614	1.5227	-0.0607	0.6995	1.7326	0.2841	0.9481	1.4069	-0.1617	0.4189	1.2639	0.7457	1.4322	-2.6737	1.4638	1.8894	0.8585	-0.8146	-1.4602	0.2276	-0.6418	0.9211	0.2869	-1.2738	-0.6786	1.0072	-1.0773	1.8199	1.1616	0.3125	-1.6981	0.8925	1.9444
1	0.9258	-0.5159	0.7642	-0.7399	1.073	1.0063	-0.6015	0.7835	1.1687	0.6995	1.6063	0.1176	0.0101	0.3436	0.8494	0.3508	0.5854	0.8452	1.0297	0.2622	0.3713	-1.1808	0.8158	-0.5701	-0.1569	1.0609	-1.3706	1.2288	0.9393	-1.2367	-0.3062	-1.3766	-1.0773	0.1322	0.7208	0.6942	-1.5469	0.7427	0.0181
1	0.9258	-0.8516	0.95	-1.2515	1.1209	1.0063	-1.1421	1.5227	0.711	0.6791	1.2619	1.024	-1.8693	1.2499	0.8494	0.5864	0.0639	1.2513	0.856	0.07	-0.7935	-1.1808	1.0968	-0.6585	-0.4653	1.0293	-1.3706	-1.5921	1.065	-1.1217	-0.0777	0.9207	-1.0773	0.6511	1.2042	1.8399	-0.2774	-0.4333	-0.4977
1	0.8962	-1.5012	0.5888	-1.5944	0.7848	0.1542	-1.7826	0.4655	0.1916	0.6995	0.8876	0.5954	-0.3886	1.3215	-0.1483	-0.1738	1.51	0.6233	0.7032	-1.2479	1.451	-0.2998	0.7976	-0.7357	-0.3192	1.459	-1.3706	-0.0582	1.2648	-1.2738	-1.7184	0.6445	-1.0773	-0.0793	-0.1316	0.5253	-0.8064	1.4206	-0.4977
2	0.9258	-0.8176	0.702	0.6981	-0.1348	-1.1193	1.6614	-1.4276	0.5857	0.6995	1.0505	0.6257	1.1176	1.2973	0.7302	0.9197	1.2029	0.7922	1.0565	0.6682	-0.4463	1.5148	-0.1759	-1.2274	-0.5259	-0.82	0.037	0.398	-0.9034	0.8339	-0.7537	0.8768	-1.0773	-1.2262	1.0134	0.6656	-0.2124	-0.3535	1.0251
2	-1.6845	0.1062	-0.6712	-0.0835	-1.2805	-1.3413	-0.9462	-0.9884	0.0286	0.6995	-0.8827	0.1214	1.5115	-0.4403	0.2895	-0.5948	0.1463	-0.7452	-0.5009	-1.1474	0.7057	-1.1808	-1.1242	-1.3727	-0.0102	-0.82	0.3661	-0.8805	-1.0482	-1.0781	-0.9496	0.8157	-1.0773	-0.7881	-1.3029	-0.957	-0.1784	1.6648	-0.4977
2	0.9258	-0.8702	0.8703	-0.0095	0.5655	-0.1823	-0.9765	-1.133	0.4058	0.6995	-0.1111	0.5697	-0.0304	0.8652	0.8494	1.0738	0.9763	0.892	0.9717	0.9329	0.2417	-0.606	0.4554	-0.594	0.0582	-0.3933	0.5862	0.0498	-0.2565	1.1912	-1.1828	1.0414	-0.6521	-1.2262	0.2603	1.0533	0.3059	-0.1044	-0.4977
2	0.9258	-0.6045	0.9303	-0.2227	0.6346	-0.7487	0.0117	-0.3374	0.3647	0.6995	-0.8827	0.629	0.5887	-0.9893	0.5367	1.2027	-0.2311	0.5453	0.3443	0.8508	-2.1581	-1.1808	0.3086	-0.6298	-1.4602	-0.82	0.485	0.84	-0.7538	0.1229	-0.0442	0.6915	0.0152	-1.7119	0.0063	1.0207	-0.2095	0.5291	-0.4977
2	-0.8292	0.3351	0.4946	1.1173	0.2682	0.579	1.6614	-0.5538	-0.016	0.6995	-0.2644	0.4209	1.5115	-0.9521	0.539	0.0737	-1.1188	0.0408	0.0349	0.5295	0.913	1.807	-0.6536	-0.5584	-1.4602	-0.82	-0.0281	1.2318	-1.0482	1.9555	-0.5418	1.0519	-1.0773	-0.5474	-0.9731	-0.957	-0.9583	1.1247	2.4528
2	0.9258	-0.4444	0.457	0.0067	0.2494	-0.7104	-1.0018	-0.5959	1.0814	0.6995	0.235	0.3251	-0.1422	1.0676	0.8494	0.2974	0.2035	0.6637	0.7782	0.8582	0.0837	0.1129	-0.2661	-1.4227	-0.3887	-0.4515	-0.0449	-0.6292	-0.2072	0.9773	-1.4014	0.5473	-1.0773	-0.5474	0.8808	0.0274	-0.1779	-0.994	-0.4977
2	0.9258	-0.1368	0.4217	0.0994	0.5159	0.275	1.6614	-0.8348	0.6531	0.6995	-0.6704	0.5725	-0.734	0.265	0.8494	-0.042	1.1992	0.4032	0.8634	0.0234	-1.0199	1.9093	0.2904	-0.8092	-0.3838	-0.82	0.5067	-0.622	-1.0482	0.7929	-0.7056	0.5494	-1.0773	-1.6678	0.5963	0.5007	0.825	-0.8224	2.8809
2	0.9029	-0.3844	0.6992	0.4203	0.1707	0.7717	0.4149	-1.1067	0.9499	0.6995	0.1043	0.5118	1.0404	-0.206	0.6784	-0.0113	0.5044	0.4835	0.2689	0.6357	-0.0758	0.2236	-0.1427	-0.722	0.2206	-0.82	-1.3706	0.821	-0.6562	0.8644	-0.1076	1.0682	0.0234	0.0182	-0.8035	0.0468	0.1632	0.2718	-0.4977
2	0.7269	-0.6751	0.6745	-0.2199	-0.0087	1.0063	1.6374	-0.6518	1.0742	0.6995	0.6501	0.1057	0.8827	0.0104	0.7792	0.05	-0.2436	0.3299	0.3479	-0.569	-0.215	0.7666	-1.1366	-1.243	-0.1212	-0.82	-1.3706	1.2318	-1.0482	0.4677	-1.7184	0.9932	-1.0773	-0.8681	-0.4779	-0.957	-0.8524	1.0166	1.11
2	0.4631	0.7071	0.5033	1.0481	0.235	-0.3949	1.5169	-0.4212	0.2651	0.6995	-0.8827	1.1396	0.5754	-0.9893	0.4931	0.0537	0.1346	0.0151	-0.5754	1.2329	0.3179	0.4278	0.0503	0.2849	1.7477	-0.82	0.7508	-0.2852	-0.9607	1.9555	1.1241	1.0795	0.8985	0.0998	0.2129	0.1811	0.6266	0.2583	-0.4977
2	0.9167	-0.7284	0.3954	0.3563	-0.0722	-0.3637	1.1615	-0.3947	-0.134	0.1114	0.5556	-0.3024	-0.2147	-0.9893	0.5917	0.5032	1.51	0.5481	0.022	0.9181	0.7744	1.0213	0.8563	-0.5658	-0.4806	-0.82	-1.3706	-2.3604	-1.0482	1.0141	-0.8053	-1.2392	-1.0773	-1.7119	-0.1937	0.3261	-0.1319	0.0567	-0.4977
2	0.9258	-0.0057	0.7361	-0.3647	0.8973	0.5177	-0.4888	-1.1087	0.4535	0.6995	-0.5944	0.8242	-1.227	-0.4206	0.8494	0.9693	1.4794	0.7403	0.698	0.6948	-0.4317	-1.1808	0.6559	-0.0597	-0.3912	-0.82	-1.3706	-0.4159	-0.6396	1.112	0.228	0.6906	-1.0773	-1.5614	0.5345	0.7073	0.0393	-0.2019	-0.4977
2	0.9258	0.3443	0.95	0.5741	0.2237	-0.1309	-0.7485	-0.9702	0.966	0.6995	0.9818	0.936	0.7804	0.5941	0.8322	0.8785	1.0997	1.0306	0.8499	1.0983	-0.2681	-1.1808	0.1604	-0.0509	0.6178	-0.82	0.6511	-0.5894	-1.0482	1.7308	-0.215	0.8478	0.5129	-0.9716	0.1398	0.8349	0.7924	-0.5448	-0.4977
2	0.7948	-0.3262	0.8258	0.4719	1.0057	0.891	0.0222	-0.1845	0.3672	0.1338	0.699	0.9197	1.5115	-0.7747	0.3281	-0.931	-1.4687	0.2151	0.3324	1.2329	0.7958	-1.1808	-0.4272	-0.1494	-1.3701	-0.82	0.1274	1.2318	-1.0482	1.6512	-0.3191	1.0413	-1.0773	0.4552	0.4781	-0.957	-1.0195	1.3691	-0.4977
2	0.2598	-0.5045	0.95	0.419	0.541	-0.2805	1.6614	-1.9553	0.7879	0.6995	0.8333	0.5732	1.1102	-0.9893	0.4685	0.9444	1.4141	1.0581	-0.6731	0.9753	0.6303	1.4185	0.2934	-0.2526	-1.4602	-0.82	0.5249	0.2621	-0.6141	1.2677	-0.1979	0.7764	0.9069	-1.7119	-0.5668	1.7342	0.6526	1.2833	0.7596
2	-0.4841	-0.5925	0.95	0.6081	-0.4684	-0.1305	-0.4018	-1.9553	1.0671	0.6995	-0.0312	0.7079	0.6301	0.4422	0.8494	0.3349	0.9728	0.7058	0.616	1.2329	0.1052	-0.3352	-0.1868	-0.3881	0.5117	-0.82	-0.9407	0.8384	-1.042	1.2779	-0.9472	1.0789	-1.0773	-0.8039	0.2683	1.1886	-0.0518	0.3253	-0.4977
2	-0.7549	1.45	-0.7924	1.0373	-1.2805	-0.1567	-0.3107	-0.4147	-0.9773	0.6995	-0.8827	0.2518	-1.5796	-0.9893	0.521	-2.6436	-0.1472	-1.196	-1.2274	0.9383	-2.7074	-0.4899	-0.7767	0.8645	0.5533	-0.82	1.3088	-0.8772	-1.0482	1.2186	1.5861	-1.3766	1.3157	0.2479	-0.1233	-0.957	1.6522	-1.4158	-0.4977
2	0.9006	-0.6318	0.95	-0.3473	0.8093	1.0063	1.6614	-0.3472	0.4343	0.6995	0.4928	1.1845	1.5115	-0.9893	0.784	1.1102	-1.0352	0.8572	0.4434	1.2329	1.1157	1.4875	0.9301	-0.159	0.7297	-0.82	0.3194	0.7538	-1.0482	1.3965	0.0227	1.0206	-0.9208	-0.1069	0.8912	1.4319	0.5738	1.247	2.1331
2	0.9105	0.0246	0.5782	0.5478	0.6527	1.0063	-0.6245	-0.3564	0.5488	0.6995	0.201	1.0655	0.386	0.3502	0.8494	0.8893	-0.4997	0.4222	0.8294	1.2329	0.3772	-1.1808	1.2048	-0.0942	-1.1219	-0.82	1.1855	-0.4051	-0.9084	1.1885	1.4368	0.6999	-0.2949	-0.2828	0.1693	0.2705	-0.1319	-0.2217	-0.4977
2	-0.3898	-0.382	0.7951	0.6194	0.1625	0.9057	-0.6319	-0.2355	1.1687	0.6995	-0.8827	1.2358	1.5115	1.0514	0.6677	0.7878	-0.058	0.9013	0.9336	1.2329	1.0426	-1.1808	0.9529	-0.1649	-0.4611	-0.82	0.7268	1.2318	-1.0482	1.8891	-0.3272	1.1264	-1.0773	0.1039	0.7614	0.7938	0.5399	1.7013	-0.4977
3	-0.9455	1.2611	-1.1543	1.095	-1.2805	-1.2198	-0.3185	0.1889	-1.0361	-1.6245	-0.6438	-1.7354	1.0545	-0.9893	-0.7166	-0.2604	-0.8983	-1.196	-1.2274	-0.4323	0.7675	0.0557	-1.4147	2.3712	1.6545	-0.0612	0.7556	0.8276	-0.26	0.6459	0.1079	-1.1989	1.1946	-0.1923	-1.5397	-0.957	1.0061	0.9321	-0.4977
3	-1.3078	1.4496	-1.1519	1.1173	-0.4246	-0.5417	-0.8301	-1.9553	-1.4004	-1.6893	-0.8827	-0.2389	-0.0439	-0.9893	-0.9205	-1.0849	-1.0766	-1.196	-0.7227	-0.9831	1.0423	0.2652	-1.3116	-0.4813	0.037	-0.82	0.2193	-0.3983	-1.0482	0.0728	1.5318	0.5819	1.0964	-1.5866	-2.0114	-0.957	0.6572	-0.3548	-0.4977
3	-0.6848	-0.3171	-0.3287	0.3896	0.3877	1.0063	-0.336	-0.1223	-0.7035	-0.9989	-0.8827	-0.2467	0.4077	-0.9893	0.1869	0.1525	-0.4627	-1.196	-1.2222	0.6023	1.0339	-0.2718	0.3914	-0.1702	-1.4602	-0.82	-1.3706	0.0802	-0.9885	-0.3622	0.8375	0.3959	0.8344	0.3571	-0.9539	-0.957	-0.1293	0.2505	-0.4977
3	-1.8614	1.3861	-2.1545	0.9711	-1.1971	-2.6529	1.0738	-0.4665	-1.443	-1.7866	-0.8827	-1.478	0.3431	-0.9893	-2.2258	-0.8551	-0.2913	-1.196	-1.2274	-0.8394	-1.7056	0.6884	-0.9669	-0.5573	0.5105	-0.82	0.4959	-0.7031	-0.6078	-0.516	0.7437	-1.3766	1.072	-0.8706	-0.8207	-0.957	1.1424	-1.3927	0.6504
3	-1.4064	0.2538	-0.22	0.5745	-1.2805	0.2347	-0.9077	-0.5226	-1.0739	-2.0684	-0.8527	-1.6438	0.2269	-0.9893	-0.3136	0.2129	-1.9196	-1.196	-1.2274	0.2747	0.8734	0.5116	-1.152	1.709	-1.4602	-0.7096	0.4252	-0.1639	-0.3256	-0.4552	-0.3951	-1.3766	0.9439	0.7262	-1.989	-0.957	0.1799	0.0913	-0.4977
3	-1.0022	-0.2003	-1.1924	0.321	-1.2805	-1.8132	-0.4719	-0.7796	-1.6216	0.6995	-0.8827	-0.2843	-0.9117	-0.9893	-0.5547	-0.1382	-2.1772	-1.196	-0.9746	-1.0311	-0.1378	-0.3663	-1.3041	-0.2542	0.502	-0.5814	0.588	0.3441	0.0161	-0.5854	0.6287	-1.3766	0.5328	0.0963	-1.0129	-0.957	0.3847	-0.9561	-0.4977
3	-1.8614	1.45	-0.9106	1.1173	-1.2805	-0.8443	-0.2289	-1.2376	-1.6297	-0.4753	-0.8827	-1.9224	0.1251	-0.9893	-0.1625	-2.3725	-2.0216	-1.196	-1.2274	0.2735	-0.323	0.4466	-0.4725	0.4048	0.8728	-0.82	0.7165	-1.024	-1.0482	1.1572	0.9161	-1.3766	0.5144	-1.2262	-1.9529	-0.957	1.6842	-0.7589	-0.4977
3	-1.2057	1.45	-1.7336	1.1173	-1.2805	1.0063	-1.1942	-0.3968	-1.9938	-0.5879	-0.8827	-0.2886	-0.7587	-0.7841	0.8494	-2.6436	-2.787	-1.196	-1.2274	1.2329	-0.4691	0.1938	-0.5497	2.1438	1.3308	-0.82	0.5587	0.4542	-1.0482	0.9157	0.4769	-1.1798	0.4678	-0.9603	0.0758	-0.957	0.1939	-1.4421	-0.4977
3	-0.9008	1.45	-0.5588	1.1173	-1.2805	-1.286	-0.4515	-0.0922	-1.1932	-0.1138	-0.8827	-1.8089	-0.6086	-0.9893	-0.3916	0.103	-0.8133	-1.196	-1.1147	0.2355	0.6365	0.5685	-1.0018	2.4678	1.381	-0.2408	0.8866	-0.0927	-0.0567	-0.2297	0.4472	-0.5034	-1.0773	0.1499	-1.1321	-0.957	1.1934	-0.6965	-0.4977
3	-0.6559	0.2143	-0.8242	1.1094	-1.2805	-1.842	-0.21	-0.1611	-0.8602	0.6995	-0.8827	-0.826	-2.0545	-0.4641	-0.4583	-0.0748	-0.7161	-1.0212	-1.2274	0.8925	0.0775	0.5689	-0.7724	2.385	1.1576	-0.136	0.4319	0.6028	0.3328	-0.3869	0.471	0.0135	-0.2141	0.888	-0.7143	-0.957	0.8551	0.5474	-0.4977
3	0.3544	-0.6915	0.8708	-1.5944	0.3542	-0.8705	-0.2358	-0.2355	0.7585	0.6995	-0.8827	0.3907	-1.882	-0.703	0.8494	0.2719	-0.8725	-0.095	-1.1363	0.1941	-2.4063	0.5393	-0.1882	-0.3443	-0.0783	0.077	-0.212	-2.494	-0.2305	-0.2484	-1.7184	-0.4156	-1.0773	-1.1874	0.3149	0.7141	0.3056	-3.0408	-0.4977
3	-0.9017	0.8287	-1.5724	1.1173	0.7333	-0.3781	1.4259	0.2223	-1.1307	-1.174	-0.8827	-0.8614	-0.691	-0.9893	-0.7618	-0.8066	-0.7534	-1.196	-1.2274	0.4028	0.0531	1.703	-0.9746	0.9166	0.2625	-0.3878	1.027	1.2318	-0.6017	-0.7438	0.4753	-0.4004	0.9815	-0.6498	-0.7381	-0.957	0.592	0.3101	2.8809
3	-0.8284	-0.1302	-1.5074	-0.6497	-1.2805	-0.1234	-0.656	-0.2372	-1.2685	0.1877	-0.8827	-1.3471	1.5115	-0.9893	-1.446	0.3618	-0.1018	-1.196	-1.0663	0.0053	0.6733	0.5085	-0.6828	0.1447	0.5607	-0.82	1.0105	0.1527	0.0285	-0.1201	0.4957	-1.3766	1.3849	0.1658	-0.7033	-0.957	0.3681	0.1887	-0.4977
3	-1.044	1.45	-1.0636	1.1173	-1.0014	-1.0125	-0.0015	-0.2467	-0.9779	-1.3109	-0.8827	-1.3249	-0.5581	-0.9893	-1.7023	-1.0917	-1.2367	-1.196	-1.2274	-0.6278	-1.5126	0.6127	-1.2583	2.4678	1.723	-0.82	1.2562	-1.9147	-0.5688	0.3718	1.6117	-1.3766	0.8662	-0.5721	-2.0114	-0.957	0.8843	-1.8467	-0.4977
3	-0.9864	0.1343	-1.0698	0.6711	-1.2805	0.0674	-0.214	-0.184	-0.7847	-1.6492	-0.8827	-1.3435	-0.7099	0.0767	-0.9307	0.2511	0.0285	-1.196	-0.2489	0.1282	0.0284	0.7182	-0.033	0.415	-0.8417	-0.0916	0.0555	-0.7136	0.3863	-0.2396	0.8035	0.2383	0.8463	0.6218	-0.6209	-0.957	0.1251	-0.68	-0.4977
3	-0.7991	1.45	-0.8505	1.0483	-1.2805	-1.5684	-0.3022	-0.296	-1.1082	-0.7386	-0.8827	-0.7695	-1.1989	-0.9893	-1.348	-0.2102	-0.0132	-1.196	-1.2274	-0.0935	-0.6494	0.3105	-0.5333	0.0963	1.7853	-0.0612	0.8788	-0.1422	-0.1231	0.1362	1.2572	-1.3301	1.2093	0.1012	-0.8665	-0.957	0.9565	-1.1715	-0.4977
3	-1.4753	1.1323	-1.675	1.0487	-1.2805	-0.4503	1.6505	-0.8579	-0.6905	-2.1927	-0.8827	-0.9762	0.6489	-0.9893	-0.7193	-0.0092	0.2755	-1.196	-1.2274	0.4977	0.4939	-0.2983	-1.3939	0.3523	0.5765	-0.5479	1.3216	-0.5432	-0.3256	1.1262	0.8833	-1.3766	1.708	0.0342	0.0768	-0.957	0.876	-0.5558	2.2919
3	-1.8614	1.45	-2.1545	0.9718	-0.7443	-0.7206	-0.4027	-0.6864	-1.7864	-0.8871	-0.8827	-0.6825	-0.8991	-0.6313	-1.272	-0.6143	-0.4747	-1.196	-0.565	0.2326	-0.3069	-0.0949	-0.3756	2.3144	1.4785	0.6076	1.2196	-0.127	0.6432	0.3449	0.9777	-0.2506	0.8777	0.0579	-1.789	-0.957	1.0636	-0.4754	-0.4977
3	-0.9764	1.45	-0.9098	1.1055	-1.0041	-0.4048	-0.3161	-0.8579	-0.976	-1.2549	-0.8827	-1.4202	0.1834	-0.9893	-0.7745	-0.1921	-1.03	-1.196	-1.2274	1.0936	0.7542	-1.1808	-0.9187	2.4678	1.5444	0.4241	1.4244	0.1247	0.4433	1.4591	1.5421	-0.2309	1.6687	-0.1634	-0.6623	-0.957	1.4259	-0.5872	-0.4977
3	-0.7235	1.45	-1.6039	1.1005	-1.0492	0.2038	0.781	-0.2954	-1.1044	-1.3098	-0.8827	-0.157	-0.2582	-0.9893	-0.8384	-2.6436	0.2475	-1.196	-1.2274	0.5353	-1.1059	-1.1808	-0.4469	1.0066	1.134	-0.82	1.2661	-0.5801	-0.3356	-0.0072	1.7748	-1.3766	1.4455	-0.9716	-0.7686	-0.957	0.6648	-0.7974	-0.4977
3	-0.9393	1.45	-0.9873	0.8153	-1.2805	-0.0048	1.0828	-0.2698	-1.5798	-0.1945	-0.8827	-0.0926	-1.6412	-0.9893	0.8494	-0.1945	-0.1952	0.0612	-1.2274	0.0669	-1.864	0.4466	0.067	0.5767	1.4767	-0.82	1.2041	-2.2294	-0.563	-0.3111	1.764	-1.3766	1.3204	-0.2771	0.0495	-0.957	0.5461	-2.4045	-0.4977
3	-0.848	1.45	-1.0803	1.0855	-1.2805	-0.8152	-0.2752	-1.5877	-0.9361	-1.7098	-0.8827	-2.608	-0.4945	-0.9893	-1.0076	-0.6762	0.6449	-1.196	-1.1189	0.4845	-0.4069	0.2132	-1.7697	1.2106	1.1906	-0.82	1.0984	-0.8186	-0.0516	1.0588	1.6044	-1.1798	1.3802	-0.6405	-0.8682	-0.957	0.3941	-1.0205	-0.4977
